region_name,date,temp_max_anomaly_threshold
安庆市,06-17,1.7198853231914788
安康市,06-17,3.1665173929062957
安阳市,06-17,5.190113260275029
安顺市,06-17,2.094732887771143
定安县,06-17,2.309751752162989
定西市,06-17,2.9969952628885554
宜宾市,06-17,2.383517617445683
宜昌市,06-17,2.6656715868748635
宜春市,06-17,1.4007092528914407
宝鸡市,06-17,3.9026334651478423
宣城市,06-17,1.8596422115402513
宿州市,06-17,4.3172509567721775
宿迁市,06-17,3.406283477041304
屯昌县,06-17,2.243387953294173
山南市,06-17,1.4148239256022286
岳阳市,06-17,1.7555414277919998
崇左市,06-17,2.26686181988043
巴中市,06-17,2.216948093549249
巴彦淖尔市,06-17,4.243439542367384
巴音郭楞蒙古自治州,06-17,2.2801881823574948
常州市,06-17,2.0353604896939896
常德市,06-17,2.4412212807086724
平凉市,06-17,4.223139151197686
平顶山市,06-17,4.840169509919754
广元市,06-17,2.7002260420730435
广安市,06-17,2.0724503759873345
广州市,06-17,1.5590777720654931
庆阳市,06-17,4.5196660404266
廊坊市,06-17,5.242836858455851
延安市,06-17,4.597083046790408
延边朝鲜族自治州,06-17,3.397120035208068
开封市,06-17,5.472569035806033
张家口市,06-17,3.4765816079388063
张家界市,06-17,2.2766270768730683
张掖市,06-17,3.095900461894721
徐州市,06-17,4.033370578255524
德宏傣族景颇族自治州,06-17,2.0813151394570335
德州市,06-17,5.069442894850775
德阳市,06-17,2.9381513401233104
忻州市,06-17,3.58458229414869
怀化市,06-17,1.641274083380531
怒江傈僳族自治州,06-17,1.5728126027190514
恩施土家族苗族自治州,06-17,2.2062795157368393
惠州市,06-17,1.6288035060930677
成都市,06-17,2.8518944102614836
扬州市,06-17,2.7331943571124637
承德市,06-17,3.7862236280388912
抚州市,06-17,1.169145468048792
抚顺市,06-17,3.7319582509844995
拉萨市,06-17,2.5749676471715293
揭阳市,06-17,1.6326362507234664
攀枝花市,06-17,2.8772464618710876
文山壮族苗族自治州,06-17,2.779737269319504
文昌市,06-17,1.7973098541310955
新乡市,06-17,5.2282358230142165
新余市,06-17,1.2542981387019065
新星市,06-17,4.015124191609036
无锡市,06-17,1.642863598648642
日喀则市,06-17,2.581854174219666
日照市,06-17,3.3072658239996517
昆明市,06-17,2.2154591781312014
昆玉市,06-17,3.8468358035254115
昌吉回族自治州,06-17,4.576792389158934
昌江黎族自治县,06-17,2.4323653796622717
昌都市,06-17,2.0341059510976023
昭通市,06-17,2.3214648787946093
晋中市,06-17,3.7057465969150876
晋城市,06-17,4.265096402432791
普洱市,06-17,2.5168462178334012
景德镇市,06-17,1.2897465278909201
曲靖市,06-17,2.4257912417380374
朔州市,06-17,3.8793824532737124
朝阳市,06-17,5.208400897875823
本溪市,06-17,2.893544423583702
来宾市,06-17,1.5287527722399654
杭州市,06-17,1.3960724899398782
松原市,06-17,4.998226187895557
林芝市,06-17,0.9067169044684016
果洛藏族自治州,06-17,2.132962079818529
枣庄市,06-17,4.0373628432399515
柳州市,06-17,1.3687938181119284
株洲市,06-17,1.0907345621174045
桂林市,06-17,1.222577930938459
梅州市,06-17,1.5624539007112794
梧州市,06-17,1.3452379986618155
楚雄彝族自治州,06-17,3.2222117238049863
榆林市,06-17,4.464459031568304
武威市,06-17,3.6809082791765184
武汉市,06-17,1.8613725525462088
毕节市,06-17,2.252401009575285
永州市,06-17,1.2542390361378273
汉中市,06-17,2.6838113461766326
汕头市,06-17,1.3887966984861568
汕尾市,06-17,1.4872337134235671
江门市,06-17,1.346540326979695
池州市,06-17,1.6740336160375473
沈阳市,06-17,4.078729430061257
沧州市,06-17,5.148461372309673
河池市,06-17,1.754766359598115
河源市,06-17,1.5534033497485888
泉州市,06-17,1.4463122625748859
泰安市,06-17,4.174876506052572
泰州市,06-17,2.573966232615317
泸州市,06-17,2.2948076222425553
洛阳市,06-17,4.669149100154691
济南市,06-17,4.142411364843353
济宁市,06-17,4.417644082583067
济源市,06-17,4.916660186559247
海东市,06-17,2.815886524791195
海北藏族自治州,06-17,1.6293802286044274
海南藏族自治州,06-17,2.1304563695744587
海口市,06-17,2.070192187438208
海西蒙古族藏族自治州,06-17,1.8441464783126122
淄博市,06-17,3.9532457046227867
淮北市,06-17,4.395758445489147
淮南市,06-17,3.0835275627128795
淮安市,06-17,3.009631299394272
深圳市,06-17,1.2977629627816947
清远市,06-17,1.3354410720013314
温州市,06-17,1.6824914075382096
渭南市,06-17,5.6682682304752205
湖州市,06-17,1.8154961404669154
湘潭市,06-17,1.2596837113151158
湘西土家族苗族自治州,06-17,1.9537633384546909
湛江市,06-17,1.7187753103503818
滁州市,06-17,2.9014159482244906
滨州市,06-17,4.81359233393903
漯河市,06-17,5.227177523372628
漳州市,06-17,1.5083437444215546
潍坊市,06-17,4.030085708149746
潜江市,06-17,2.4722667531791913
潮州市,06-17,1.5982148016312858
澄迈县,06-17,2.3626827108010344
濮阳市,06-17,5.33782322285451
烟台市,06-17,2.7142464825184405
焦作市,06-17,5.435069877109521
牡丹江市,06-17,3.8600615709708563
玉林市,06-17,1.5309877876579603
玉树藏族自治州,06-17,2.0249468754035047
玉溪市,06-17,2.3732952878344356
珠海市,06-17,0.8705641815222086
琼中黎族苗族自治县,06-17,1.977323326911025
琼海市,06-17,2.0685088588392144
甘南藏族自治州,06-17,1.8418874706252835
甘孜藏族自治州,06-17,2.2117334971798286
白城市,06-17,5.182478217510758
白山市,06-17,2.744007828052855
白杨市,06-17,4.1720268535613005
白沙黎族自治县,06-17,2.0809189106277883
白银市,06-17,4.030353717991513
百色市,06-17,2.5083735230748347
益阳市,06-17,1.9312331174903374
盐城市,06-17,2.493940423994518
盘锦市,06-17,2.869156473906024
眉山市,06-17,2.992442710066565
石嘴山市,06-17,4.035535121215885
石家庄市,06-17,5.4860812975707
石河子市,06-17,4.701308684821807
神农架林区,06-17,2.4752527708396888
福州市,06-17,1.5812083382064577
秦皇岛市,06-17,3.6425938201560286
红河哈尼族彝族自治州,06-17,2.3287994793841555
绍兴市,06-17,1.5459343258792584
绥化市,06-17,5.143082963969914
绵阳市,06-17,2.2375915925185508
聊城市,06-17,5.169314591469406
肇庆市,06-17,1.510725170720704
胡杨河市,06-17,4.771692788164208
自贡市,06-17,2.5886511401973498
舟山市,06-17,-0.3134458300564761
芜湖市,06-17,2.034541499015326
苏州市,06-17,1.66761214038813
茂名市,06-17,1.5055780021083665
荆州市,06-17,2.377582715233568
荆门市,06-17,2.5698722321319836
莆田市,06-17,1.491234903375708
菏泽市,06-17,5.042987116143654
萍乡市,06-17,1.3217068800897698
营口市,06-17,2.3291732103033276
葫芦岛市,06-17,3.6696270945873435
蚌埠市,06-17,3.685838462269123
衡水市,06-17,5.375158087116732
衡阳市,06-17,1.0946654402377496
衢州市,06-17,1.3797992053909565
襄阳市,06-17,3.533618984517986
西双版纳傣族自治州,06-17,3.2194421634702475
西宁市,06-17,2.262717394257654
西安市,06-17,4.447909133521056
许昌市,06-17,5.618605025027248
贵港市,06-17,1.4888666516309081
贵阳市,06-17,1.8533173301179648
贺州市,06-17,1.1814727430592906
资阳市,06-17,2.592756428053584
赣州市,06-17,0.968870237210498
赤峰市,06-17,4.524609348595655
辽源市,06-17,4.009414852278417
辽阳市,06-17,3.300060602653787
达州市,06-17,1.9548450599135945
运城市,06-17,5.5247356496279885
连云港市,06-17,3.420022773281228
迪庆藏族自治州,06-17,1.8526743756051738
通化市,06-17,3.3043576300275572
通辽市,06-17,4.788286225034143
遂宁市,06-17,2.443126892149291
遵义市,06-17,1.6772798315732775
邢台市,06-17,5.361048000879356
那曲市,06-17,2.9581802768836583
邯郸市,06-17,5.320882331797416
邵阳市,06-17,1.56794413870939
郑州市,06-17,5.308317952603428
郴州市,06-17,1.0874096002766571
鄂尔多斯市,06-17,4.1260161304825225
鄂州市,06-17,1.7893319394501188
酒泉市,06-17,2.8963528200384667
重庆市,06-17,1.7986116947279849
金华市,06-17,1.5405905074497412
金昌市,06-17,4.089420261098055
钦州市,06-17,1.5219174500180743
铁岭市,06-17,4.101413938740864
铁门关市,06-17,3.2144620010808405
铜仁市,06-17,1.7155322912258921
铜川市,06-17,5.288237293475709
铜陵市,06-17,1.9711335375681531
银川市,06-17,4.275926218886282
锡林郭勒盟,06-17,4.450675694160084
锦州市,06-17,3.453657267881366
镇江市,06-17,2.239945034537374
长春市,06-17,4.49618236374403
长沙市,06-17,1.452362554154437
长治市,06-17,4.001357102760211
阜新市,06-17,4.720352691189645
阜阳市,06-17,3.828374078635504
防城港市,06-17,1.9244801538429446
阳江市,06-17,1.378517246479064
阳泉市,06-17,4.339432121566329
阿克苏地区,06-17,3.1262030120823563
阿勒泰地区,06-17,4.910274857610837
阿坝藏族羌族自治州,06-17,1.7691747056744713
阿拉善盟,06-17,3.593153307389164
阿拉尔市,06-17,3.6876423605000084
阿里地区,06-17,2.368922394741182
陇南市,06-17,2.260104044988946
陵水黎族自治县,06-17,1.6771436768001005
随州市,06-17,2.685922740675325
雅安市,06-17,1.712772979447927
青岛市,06-17,2.634971536289406
鞍山市,06-17,2.6334099893454956
韶关市,06-17,1.158410628227658
香港特别行政区,06-17,1.1863069278650227
马鞍山市,06-17,2.199349152408036
驻马店市,06-17,3.77118565559169
鸡西市,06-17,4.0291949948679004
鹤壁市,06-17,5.46833061900146
鹤岗市,06-17,5.1669650911757286
鹰潭市,06-17,1.3531204804428583
黄冈市,06-17,1.638444313232062
黄南藏族自治州,06-17,2.24345770133657
黄山市,06-17,1.5905911933143915
黄石市,06-17,1.9233767712538343
黑河市,06-17,5.378852503675415
黔东南苗族侗族自治州,06-17,1.5306818974847256
黔南布依族苗族自治州,06-17,1.74716950799843
黔西南布依族苗族自治州,06-17,2.6293737472590895
齐齐哈尔市,06-17,5.318616760629258
龙岩市,06-17,1.3092190510638777
七台河市,06-18,5.2010564055433
万宁市,06-18,1.80731200832931
三亚市,06-18,1.4597094759371065
三明市,06-18,1.3824938717370365
三门峡市,06-18,4.8350749287491
上海市,06-18,1.1048699213258337
上饶市,06-18,1.2950388007640359
东方市,06-18,2.3124585248274467
东莞市,06-18,1.5290386414979877
东营市,06-18,4.434496559531379
中卫市,06-18,4.191755703055912
中山市,06-18,1.3821333653411432
临夏回族自治州,06-18,3.478118026484516
临汾市,06-18,4.623052736663363
临沂市,06-18,3.8532163257156973
临沧市,06-18,2.198757919742693
临高县,06-18,2.616691642128307
丹东市,06-18,2.1376248005232683
丽水市,06-18,1.8642400055989174
丽江市,06-18,3.0156142274849866
乌兰察布市,06-18,4.140802504789087
乌海市,06-18,4.3370167350479845
乌鲁木齐市,06-18,4.042153056321591
乐东黎族自治县,06-18,1.7243650774093564
乐山市,06-18,2.3585322254957224
九江市,06-18,1.347912918977806
云浮市,06-18,1.6900147270168806
五家渠市,06-18,5.293431681082501
五指山市,06-18,1.7150655845047267
亳州市,06-18,4.372194997480973
仙桃市,06-18,2.2711658956022083
伊春市,06-18,5.037013244735025
伊犁哈萨克自治州,06-18,2.681036715002744
佛山市,06-18,1.6616606254382782
佳木斯市,06-18,4.8175364306757755
保亭黎族苗族自治县,06-18,1.6539134791027572
保定市,06-18,4.840025705126752
保山市,06-18,2.273358200660306
信阳市,06-18,2.856566975995644
儋州市,06-18,2.7196825701201184
克孜勒苏柯尔克孜自治州,06-18,2.4275272621139914
克拉玛依市,06-18,5.0441362207167
六安市,06-18,2.570606686403838
六盘水市,06-18,2.5590040759238577
兰州市,06-18,3.917064208969069
兴安盟,06-18,4.710503474029021
内江市,06-18,2.442881159899829
凉山彝族自治州,06-18,2.2326130454941016
包头市,06-18,4.250933829184207
北京市,06-18,4.81247068139338
北屯市,06-18,5.273754196102648
北海市,06-18,1.284769341503639
十堰市,06-18,4.0004818800108515
南京市,06-18,2.4364636793438184
南充市,06-18,2.2283108533096976
南宁市,06-18,1.979310425549678
南平市,06-18,1.500600140220125
南昌市,06-18,1.2441449869860224
南通市,06-18,1.8325481236889052
南阳市,06-18,4.253919057106833
博尔塔拉蒙古自治州,06-18,3.5423832219872957
厦门市,06-18,1.433250409432791
双河市,06-18,4.718484809192439
双鸭山市,06-18,4.940229940113738
可克达拉市,06-18,3.7880974550153943
台州市,06-18,1.8969468108141876
台湾省,06-18,1.3268622979794373
合肥市,06-18,2.3642728414824106
吉安市,06-18,1.2526818229950512
吉林市,06-18,3.7787437702580178
吐鲁番市,06-18,3.838335381204826
吕梁市,06-18,4.114227013331545
吴忠市,06-18,4.567202471859998
周口市,06-18,4.929990718689015
呼伦贝尔市,06-18,4.948211305691208
呼和浩特市,06-18,4.297354320919672
和田地区,06-18,2.576230147168491
咸宁市,06-18,1.928062277628678
咸阳市,06-18,5.677722917545572
哈密市,06-18,3.8443265461900733
哈尔滨市,06-18,4.366503548095404
唐山市,06-18,4.1125045923868315
商丘市,06-18,5.071571300478162
商洛市,06-18,4.1563595015895665
喀什地区,06-18,3.0234813056612255
嘉兴市,06-18,1.3762651110894477
嘉峪关市,06-18,3.732524955882663
四平市,06-18,4.280004836604957
固原市,06-18,3.6838159493439857
图木舒克市,06-18,3.801170847721617
塔城地区,06-18,4.376916013836549
大兴安岭地区,06-18,5.641094722223135
大同市,06-18,3.697234230468938
大庆市,06-18,4.747104410372913
大理白族自治州,06-18,2.6156523661647304
大连市,06-18,1.295494034064403
天水市,06-18,3.5832419097533528
天津市,06-18,4.6429454284184155
天门市,06-18,2.4483886937109443
太原市,06-18,3.990157787679189
威海市,06-18,1.719896019863726
娄底市,06-18,1.4129809117097252
孝感市,06-18,2.243883184833611
宁德市,06-18,2.0454853327562987
宁波市,06-18,1.5896721224340857
安庆市,06-18,1.803531976447725
安康市,06-18,3.3264898337975217
安阳市,06-18,5.190113260275029
安顺市,06-18,2.0813640673130647
定安县,06-18,2.309751752162989
定西市,06-18,3.1650602978614772
宜宾市,06-18,2.4357505343249306
宜昌市,06-18,2.6990191197671334
宜春市,06-18,1.4069001843403375
宝鸡市,06-18,4.083064883968185
宣城市,06-18,2.1115031617066915
宿州市,06-18,4.388883753613031
宿迁市,06-18,3.538714500481689
屯昌县,06-18,2.243387953294173
山南市,06-18,1.461670213217969
岳阳市,06-18,1.758295425418204
崇左市,06-18,2.284348759095575
巴中市,06-18,2.297136337098505
巴彦淖尔市,06-18,4.321720832767116
巴音郭楞蒙古自治州,06-18,2.51337086905698
常州市,06-18,2.2264099005654474
常德市,06-18,2.3851618854136665
平凉市,06-18,4.410042813822398
平顶山市,06-18,4.9418693101120095
广元市,06-18,2.739756555985216
广安市,06-18,2.090753083682799
广州市,06-18,1.6401235915262158
庆阳市,06-18,4.7529928027800645
廊坊市,06-18,5.2792786242380645
延安市,06-18,4.732552889606727
延边朝鲜族自治州,06-18,3.448502906317074
开封市,06-18,5.495604669699934
张家口市,06-18,3.4948698843243746
张家界市,06-18,2.180816928955308
张掖市,06-18,3.1220508923901655
徐州市,06-18,4.145139247479978
德宏傣族景颇族自治州,06-18,2.0576761413721147
德州市,06-18,5.071401511837758
德阳市,06-18,3.020747990855818
忻州市,06-18,3.674597924002486
怀化市,06-18,1.641274083380531
怒江傈僳族自治州,06-18,1.5328471967247532
恩施土家族苗族自治州,06-18,2.2284916011956675
惠州市,06-18,1.671252118024143
成都市,06-18,2.928112344648291
扬州市,06-18,2.9462772748570503
承德市,06-18,3.7103555178976655
抚州市,06-18,1.240115303260926
抚顺市,06-18,3.7319582509844995
拉萨市,06-18,2.5807258329138074
揭阳市,06-18,1.7205006883111187
攀枝花市,06-18,2.8706354970190504
文山壮族苗族自治州,06-18,2.779737269319504
文昌市,06-18,1.8020937218611321
新乡市,06-18,5.2282358230142165
新余市,06-18,1.2774199987092711
新星市,06-18,4.015124191609036
无锡市,06-18,1.9892079521409445
日喀则市,06-18,2.6270129441921606
日照市,06-18,3.3254184659812194
昆明市,06-18,2.1962865564094405
昆玉市,06-18,3.981910023714435
昌吉回族自治州,06-18,4.516013342290637
昌江黎族自治县,06-18,2.4323653796622717
昌都市,06-18,2.0665259331392356
昭通市,06-18,2.355171337513003
晋中市,06-18,3.7840795425107423
晋城市,06-18,4.333329803917926
普洱市,06-18,2.5026155048631487
景德镇市,06-18,1.3704433513094447
曲靖市,06-18,2.421709468534679
朔州市,06-18,3.8793824532737124
朝阳市,06-18,5.090718594652613
本溪市,06-18,2.9223795590101207
来宾市,06-18,1.6647190038103359
杭州市,06-18,1.504613966722028
松原市,06-18,4.963747761929627
林芝市,06-18,0.9576291330744525
果洛藏族自治州,06-18,2.231630692621617
枣庄市,06-18,4.1303151922885455
柳州市,06-18,1.4115023977419137
株洲市,06-18,1.16093065368034
桂林市,06-18,1.2481155140456779
梅州市,06-18,1.6227057353146375
梧州市,06-18,1.4255209848432002
楚雄彝族自治州,06-18,3.07543572441039
榆林市,06-18,4.591643716075734
武威市,06-18,3.9764359606239297
武汉市,06-18,1.8735065883472022
毕节市,06-18,2.2897764824259252
永州市,06-18,1.2843412880107514
汉中市,06-18,2.7669616396086694
汕头市,06-18,1.4138615609460743
汕尾市,06-18,1.489693391237006
江门市,06-18,1.3979377724049873
池州市,06-18,1.7225206901625891
沈阳市,06-18,4.0680856928238684
沧州市,06-18,5.163605669516397
河池市,06-18,1.754766359598115
河源市,06-18,1.578315089038443
泉州市,06-18,1.4968163902134688
泰安市,06-18,4.265216764189777
泰州市,06-18,2.736783843970282
泸州市,06-18,2.588681624376503
洛阳市,06-18,4.89723730957107
济南市,06-18,4.174789766439296
济宁市,06-18,4.444304230613161
济源市,06-18,5.141779281580233
海东市,06-18,2.954911961067877
海北藏族自治州,06-18,1.8669330812468945
海南藏族自治州,06-18,2.2456779222102567
海口市,06-18,2.0761460708168586
海西蒙古族藏族自治州,06-18,1.869548131888345
淄博市,06-18,4.055159351912339
淮北市,06-18,4.5204174290723005
淮南市,06-18,3.153456301030099
淮安市,06-18,3.282741406739119
深圳市,06-18,1.4252933830574015
清远市,06-18,1.4308126547245013
温州市,06-18,1.8382036777424318
渭南市,06-18,5.844376135382059
湖州市,06-18,1.9083473762277154
湘潭市,06-18,1.3560764100401983
湘西土家族苗族自治州,06-18,1.9410606603140315
湛江市,06-18,1.7432583221114393
滁州市,06-18,2.9880717644349306
滨州市,06-18,4.934647447325856
漯河市,06-18,5.307312779925993
漳州市,06-18,1.5395238691643052
潍坊市,06-18,4.119866066971641
潜江市,06-18,2.47053691793935
潮州市,06-18,1.6190244567744068
澄迈县,06-18,2.370486589667705
濮阳市,06-18,5.391670711532768
烟台市,06-18,2.8032378589740454
焦作市,06-18,5.4384643998885425
牡丹江市,06-18,4.347460585639281
玉林市,06-18,1.5743073570128556
玉树藏族自治州,06-18,2.1320123535959103
玉溪市,06-18,2.3732849399519114
珠海市,06-18,0.9119702964595231
琼中黎族苗族自治县,06-18,2.0116022384997274
琼海市,06-18,2.0685088588392144
甘南藏族自治州,06-18,1.918689556728509
甘孜藏族自治州,06-18,2.2393991849402193
白城市,06-18,5.048840010251899
白山市,06-18,2.8801319659764477
白杨市,06-18,4.18814477385199
白沙黎族自治县,06-18,2.1005834222171016
白银市,06-18,4.201841818375006
百色市,06-18,2.5747784065712986
益阳市,06-18,1.9830758815626899
盐城市,06-18,2.5302743607781752
盘锦市,06-18,2.947094597266961
眉山市,06-18,2.992442710066565
石嘴山市,06-18,4.327937674258349
石家庄市,06-18,5.55619629825153
石河子市,06-18,4.6914248008307275
神农架林区,06-18,2.5915415614925057
福州市,06-18,1.6459536365250438
秦皇岛市,06-18,3.5764111278947492
红河哈尼族彝族自治州,06-18,2.3524765127115335
绍兴市,06-18,1.714930626706222
绥化市,06-18,5.114329578280904
绵阳市,06-18,2.3232523380306236
聊城市,06-18,5.1881990747724265
肇庆市,06-18,1.52425059245348
胡杨河市,06-18,4.773570509314929
自贡市,06-18,2.6521769200566383
舟山市,06-18,-0.13752628577373738
芜湖市,06-18,2.2444007364235667
苏州市,06-18,1.7499027439935861
茂名市,06-18,1.5302131810201718
荆州市,06-18,2.377582715233568
荆门市,06-18,2.6013864736029446
莆田市,06-18,1.5352148277265574
菏泽市,06-18,5.063006779143805
萍乡市,06-18,1.4239084371551916
营口市,06-18,2.4885694105123894
葫芦岛市,06-18,3.66535902634998
蚌埠市,06-18,3.7342976271652417
衡水市,06-18,5.478192467457461
衡阳市,06-18,1.1684361756385107
衢州市,06-18,1.463510959028812
襄阳市,06-18,3.6027536917834353
西双版纳傣族自治州,06-18,3.1740272223185837
西宁市,06-18,2.406850427983306
西安市,06-18,4.536986987566547
许昌市,06-18,5.681638320484057
贵港市,06-18,1.5243781878377045
贵阳市,06-18,1.8533173301179648
贺州市,06-18,1.2743097441296305
资阳市,06-18,2.592756428053584
赣州市,06-18,1.0150098707605684
赤峰市,06-18,4.534685999011281
辽源市,06-18,4.009414852278417
辽阳市,06-18,3.2910295339393065
达州市,06-18,1.9876404525107394
运城市,06-18,5.701347424029946
连云港市,06-18,3.6421369080230086
迪庆藏族自治州,06-18,1.7875281429279295
通化市,06-18,3.337375312070089
通辽市,06-18,4.750800935431738
遂宁市,06-18,2.4666876301893383
遵义市,06-18,1.749451591802755
邢台市,06-18,5.633100989711736
那曲市,06-18,3.0640611588183626
邯郸市,06-18,5.510785462465658
邵阳市,06-18,1.558147839442271
郑州市,06-18,5.400347596772015
郴州市,06-18,1.1780635812931746
鄂尔多斯市,06-18,4.391143376530744
鄂州市,06-18,1.8444649465878014
酒泉市,06-18,2.9547015133561825
重庆市,06-18,1.9985068469947098
金华市,06-18,1.5993027463805038
金昌市,06-18,4.252655502536751
钦州市,06-18,1.581751971230378
铁岭市,06-18,4.070661293468847
铁门关市,06-18,3.4466134722718795
铜仁市,06-18,1.7302582583027495
铜川市,06-18,5.468547204472479
铜陵市,06-18,2.0746216500542802
银川市,06-18,4.486278832966877
锡林郭勒盟,06-18,4.480847888313289
锦州市,06-18,3.452073756981692
镇江市,06-18,2.494019561650366
长春市,06-18,4.507071069638767
长沙市,06-18,1.5353014961293887
长治市,06-18,4.122638855591088
阜新市,06-18,4.6761805097472635
阜阳市,06-18,3.8823581295039604
防城港市,06-18,1.9781425067497418
阳江市,06-18,1.4014063759155018
阳泉市,06-18,4.339432121566329
阿克苏地区,06-18,3.2230639193664166
阿勒泰地区,06-18,4.893206722847125
阿坝藏族羌族自治州,06-18,1.827678596661803
阿拉善盟,06-18,3.6910313573439466
阿拉尔市,06-18,3.7263181451738983
阿里地区,06-18,2.6289332552592697
陇南市,06-18,2.3897618964335523
陵水黎族自治县,06-18,1.6591106795771524
随州市,06-18,2.7445210889898193
雅安市,06-18,1.761271278362669
青岛市,06-18,2.7270894277871167
鞍山市,06-18,2.69888168616023
韶关市,06-18,1.1994640835541115
香港特别行政区,06-18,1.2260561797395493
马鞍山市,06-18,2.2802756347914657
驻马店市,06-18,3.7875811257958505
鸡西市,06-18,4.203257115150183
鹤壁市,06-18,5.46833061900146
鹤岗市,06-18,5.3392043459919405
鹰潭市,06-18,1.3875195973492023
黄冈市,06-18,1.6636480794262618
黄南藏族自治州,06-18,2.284306028247303
黄山市,06-18,1.6407806043312754
黄石市,06-18,1.9825639399490318
黑河市,06-18,5.424468754418935
黔东南苗族侗族自治州,06-18,1.543914969418265
黔南布依族苗族自治州,06-18,1.7288362887617221
黔西南布依族苗族自治州,06-18,2.640569492573326
齐齐哈尔市,06-18,5.271355002396541
龙岩市,06-18,1.351610483296855
七台河市,06-19,5.324739063451267
万宁市,06-19,1.816540436728578
三亚市,06-19,1.4720951194167506
三明市,06-19,1.4035219629868894
三门峡市,06-19,4.919415941071638
上海市,06-19,1.3194352805536607
上饶市,06-19,1.3893623725518298
东方市,06-19,2.3124585248274467
东莞市,06-19,1.5297487920282595
东营市,06-19,4.4132303324541615
中卫市,06-19,4.327708564915734
中山市,06-19,1.399159233127763
临夏回族自治州,06-19,3.7844464651558307
临汾市,06-19,4.838443192141029
临沂市,06-19,3.837945187390335
临沧市,06-19,2.1719467602949525
临高县,06-19,2.6909022939752045
丹东市,06-19,2.3450381671180933
丽水市,06-19,1.929819866085413
丽江市,06-19,2.9989926132194493
乌兰察布市,06-19,4.167515241777329
乌海市,06-19,4.4645312956942504
乌鲁木齐市,06-19,4.082689800348188
乐东黎族自治县,06-19,1.7473029513858616
乐山市,06-19,2.4313206736927575
九江市,06-19,1.3999420926802268
云浮市,06-19,1.755261345311528
五家渠市,06-19,5.299791702529835
五指山市,06-19,1.7230340639043378
亳州市,06-19,4.44783965890029
仙桃市,06-19,2.300453532755294
伊春市,06-19,5.195903916759582
伊犁哈萨克自治州,06-19,2.778251721669975
佛山市,06-19,1.6735367586984757
佳木斯市,06-19,5.077045417779871
保亭黎族苗族自治县,06-19,1.6599515531947728
保定市,06-19,4.949158745138643
保山市,06-19,2.220869669838329
信阳市,06-19,2.834744390499341
儋州市,06-19,2.7495248318212493
克孜勒苏柯尔克孜自治州,06-19,2.5158407483037655
克拉玛依市,06-19,5.061238476744756
六安市,06-19,2.5779334710303634
六盘水市,06-19,2.549567615025991
兰州市,06-19,4.080714906593532
兴安盟,06-19,4.807053578994079
内江市,06-19,2.5275716789294074
凉山彝族自治州,06-19,2.256562705741652
包头市,06-19,4.271278937840163
北京市,06-19,4.81247068139338
北屯市,06-19,5.331730015014915
北海市,06-19,1.2897635508588265
十堰市,06-19,4.093301587134344
南京市,06-19,2.5164459305075653
南充市,06-19,2.302113243365145
南宁市,06-19,1.979310425549678
南平市,06-19,1.6084012017233802
南昌市,06-19,1.3013563766582474
南通市,06-19,2.0254006229028545
南阳市,06-19,4.253919057106833
博尔塔拉蒙古自治州,06-19,3.6036220455984784
厦门市,06-19,1.433250409432791
双河市,06-19,4.756545607713094
双鸭山市,06-19,5.116313621405294
可克达拉市,06-19,3.853857631003513
台州市,06-19,2.194922028872074
台湾省,06-19,1.3415263789508536
合肥市,06-19,2.3642728414824106
吉安市,06-19,1.2649003521423314
吉林市,06-19,3.8157450573326064
吐鲁番市,06-19,3.8624802653764805
吕梁市,06-19,4.225359450204741
吴忠市,06-19,4.679291365294547
周口市,06-19,4.972812106694824
呼伦贝尔市,06-19,4.872786819394717
呼和浩特市,06-19,4.520770018498173
和田地区,06-19,2.6700421023974306
咸宁市,06-19,1.9826243567398791
咸阳市,06-19,5.782119896436253
哈密市,06-19,3.858772921772382
哈尔滨市,06-19,4.481909435228036
唐山市,06-19,4.152718666489282
商丘市,06-19,5.071571300478162
商洛市,06-19,4.286406739574877
喀什地区,06-19,3.089745254852063
嘉兴市,06-19,1.6259107673356181
嘉峪关市,06-19,3.764597410028844
四平市,06-19,4.418636690808923
固原市,06-19,3.768269941152334
图木舒克市,06-19,4.011709694358757
塔城地区,06-19,4.399745635765572
大兴安岭地区,06-19,5.5903847677355145
大同市,06-19,3.7368939954185785
大庆市,06-19,4.985739857097551
大理白族自治州,06-19,2.5881524435086494
大连市,06-19,1.4283146807160794
天水市,06-19,3.6450828681764964
天津市,06-19,4.6464538395991495
天门市,06-19,2.4983086654405477
太原市,06-19,4.185906727896545
威海市,06-19,1.719896019863726
娄底市,06-19,1.549873120993415
孝感市,06-19,2.2131703737551462
宁德市,06-19,2.1044978991493535
宁波市,06-19,1.8382089434001132
安庆市,06-19,1.7338016682362458
安康市,06-19,3.3365063494864926
安阳市,06-19,5.190113260275029
安顺市,06-19,2.094732887771143
定安县,06-19,2.2910375663454734
定西市,06-19,3.287002392546606
宜宾市,06-19,2.7646630901715397
宜昌市,06-19,2.776392503213276
宜春市,06-19,1.4069001843403375
宝鸡市,06-19,4.2843512834914605
宣城市,06-19,2.195158824755499
宿州市,06-19,4.388883753613031
宿迁市,06-19,3.538714500481689
屯昌县,06-19,2.255678629085582
山南市,06-19,1.4793708242503718
岳阳市,06-19,1.7881299571931344
崇左市,06-19,2.284348759095575
巴中市,06-19,2.3709159214738027
